1.70000000e+001	6.20000000e+001	1.00995049e+001
1.70000000e+001	6.30000000e+001	1.02469508e+001
1.70000000e+001	6.40000000e+001	1.13578167e+001
1.70000000e+001	6.50000000e+001	1.28452326e+001
1.70000000e+001	6.60000000e+001	1.11355287e+001
1.70000000e+001	6.70000000e+001	1.17898261e+001
1.70000000e+001	6.80000000e+001	1.18743421e+001
1.70000000e+001	6.90000000e+001	1.35277493e+001
1.70000000e+001	7.00000000e+001	1.12249722e+001
1.70000000e+001	7.10000000e+001	1.08627805e+001
1.70000000e+001	7.20000000e+001	1.23693169e+001
1.70000000e+001	7.30000000e+001	1.11803399e+001
1.70000000e+001	7.40000000e+001	1.19163753e+001
1.70000000e+001	7.50000000e+001	1.20415946e+001
1.70000000e+001	7.60000000e+001	1.08627805e+001
1.70000000e+001	7.70000000e+001	1.16619038e+001
1.70000000e+001	7.80000000e+001	1.11803399e+001
1.70000000e+001	7.90000000e+001	1.05356538e+001
1.70000000e+001	8.00000000e+001	1.22474487e+001
1.70000000e+001	8.10000000e+001	1.04880885e+001
1.70000000e+001	8.20000000e+001	1.23288280e+001
1.70000000e+001	8.30000000e+001	1.06301458e+001
1.70000000e+001	8.40000000e+001	1.08627805e+001
1.70000000e+001	8.50000000e+001	1.19582607e+001
1.70000000e+001	8.60000000e+001	1.12249722e+001
1.70000000e+001	8.70000000e+001	1.02956301e+001
1.70000000e+001	8.80000000e+001	1.17898261e+001
1.70000000e+001	8.90000000e+001	1.15758369e+001
1.70000000e+001	9.00000000e+001	1.02469508e+001
1.70000000e+001	9.10000000e+001	1.10905365e+001
1.70000000e+001	9.20000000e+001	1.07238053e+001
1.70000000e+001	9.30000000e+001	1.29228480e+001
1.70000000e+001	9.40000000e+001	9.84885780e+000
1.70000000e+001	9.50000000e+001	1.14891253e+001
1.70000000e+001	9.60000000e+001	1.07238053e+001
1.70000000e+001	9.70000000e+001	1.18321596e+001
1.70000000e+001	9.80000000e+001	1.09544512e+001
1.70000000e+001	9.90000000e+001	1.13578167e+001
1.70000000e+001	1.00000000e+002	1.10000000e+001
1.70000000e+001	1.01000000e+002	1.20830460e+001
1.70000000e+001	1.02000000e+002	1.09544512e+001
1.70000000e+001	1.03000000e+002	1.15325626e+001
1.70000000e+001	1.04000000e+002	1.05356538e+001
1.70000000e+001	1.05000000e+002	1.14891253e+001
1.70000000e+001	1.06000000e+002	1.05830052e+001
1.70000000e+001	1.07000000e+002	1.14017543e+001
1.70000000e+001	1.08000000e+002	9.38083152e+000
1.70000000e+001	1.09000000e+002	1.20415946e+001
1.70000000e+001	1.10000000e+002	1.05830052e+001
1.70000000e+001	1.11000000e+002	1.03923048e+001
1.70000000e+001	1.12000000e+002	1.10000000e+001
1.70000000e+001	1.13000000e+002	1.01488916e+001
1.70000000e+001	1.14000000e+002	1.04403065e+001
1.70000000e+001	1.15000000e+002	1.04403065e+001
1.70000000e+001	1.16000000e+002	1.14017543e+001
1.70000000e+001	1.17000000e+002	1.16189500e+001
1.70000000e+001	1.18000000e+002	8.24621125e+000
1.70000000e+001	1.19000000e+002	9.16515139e+000
1.80000000e+001	1.90000000e+001	9.27361850e+000
1.80000000e+001	2.00000000e+001	7.68114575e+000
1.80000000e+001	2.10000000e+001	8.71779789e+000
1.80000000e+001	2.20000000e+001	6.00000000e+000
1.80000000e+001	2.30000000e+001	7.00000000e+000
1.80000000e+001	2.40000000e+001	8.71779789e+000
1.80000000e+001	2.50000000e+001	5.65685425e+000
1.80000000e+001	2.60000000e+001	1.08627805e+001
1.80000000e+001	2.70000000e+001	5.09901951e+000
1.80000000e+001	2.80000000e+001	9.11043358e+000
1.80000000e+001	2.90000000e+001	9.21954446e+000
1.80000000e+001	3.00000000e+001	6.63324958e+000
1.80000000e+001	3.10000000e+001	6.55743852e+000
1.80000000e+001	3.20000000e+001	1.23693169e+001
1.80000000e+001	3.30000000e+001	8.94427191e+000
1.80000000e+001	3.40000000e+001	8.60232527e+000
1.80000000e+001	3.50000000e+001	1.06770783e+001
1.80000000e+001	3.60000000e+001	8.00000000e+000
1.80000000e+001	3.70000000e+001	5.83095189e+000
1.80000000e+001	3.80000000e+001	8.18535277e+000
1.80000000e+001	3.90000000e+001	8.77496439e+000
1.80000000e+001	4.00000000e+001	1.14017543e+001
1.80000000e+001	4.10000000e+001	8.18535277e+000
1.80000000e+001	4.20000000e+001	5.47722558e+000
1.80000000e+001	4.30000000e+001	6.32455532e+000
1.80000000e+001	4.40000000e+001	9.27361850e+000
1.80000000e+001	4.50000000e+001	8.24621125e+000
1.80000000e+001	4.60000000e+001	7.00000000e+000
1.80000000e+001	4.70000000e+001	4.79583152e+000
1.80000000e+001	4.80000000e+001	9.00000000e+000
1.80000000e+001	4.90000000e+001	1.17046999e+001
1.80000000e+001	5.00000000e+001	6.70820393e+000
1.80000000e+001	5.10000000e+001	8.94427191e+000
1.80000000e+001	5.20000000e+001	1.00498756e+001
1.80000000e+001	5.30000000e+001	8.71779789e+000
1.80000000e+001	5.40000000e+001	8.54400375e+000
1.80000000e+001	5.50000000e+001	1.08166538e+001
1.80000000e+001	5.60000000e+001	8.42614977e+000
1.80000000e+001	5.70000000e+001	6.55743852e+000
1.80000000e+001	5.80000000e+001	6.40312424e+000
1.80000000e+001	5.90000000e+001	8.30662386e+000
1.80000000e+001	6.00000000e+001	7.00000000e+000
1.80000000e+001	6.10000000e+001	1.07703296e+001
1.80000000e+001	6.20000000e+001	8.77496439e+000
1.80000000e+001	6.30000000e+001	9.79795897e+000
1.80000000e+001	6.40000000e+001	1.28062485e+001
1.80000000e+001	6.50000000e+001	8.24621125e+000
1.80000000e+001	6.60000000e+001	6.85565460e+000
1.80000000e+001	6.70000000e+001	7.21110255e+000
1.80000000e+001	6.80000000e+001	1.26491106e+001
1.80000000e+001	6.90000000e+001	7.07106781e+000
1.80000000e+001	7.00000000e+001	9.00000000e+000
1.80000000e+001	7.10000000e+001	7.00000000e+000
1.80000000e+001	7.20000000e+001	1.18321596e+001
1.80000000e+001	7.30000000e+001	7.87400787e+000
1.80000000e+001	7.40000000e+001	1.00498756e+001
1.80000000e+001	7.50000000e+001	7.48331477e+000
1.80000000e+001	7.60000000e+001	8.30662386e+000
1.80000000e+001	7.70000000e+001	8.30662386e+000
1.80000000e+001	7.80000000e+001	8.94427191e+000
1.80000000e+001	7.90000000e+001	1.21655251e+001
1.80000000e+001	8.00000000e+001	9.74679434e+000
1.80000000e+001	8.10000000e+001	1.18743421e+001
1.80000000e+001	8.20000000e+001	8.06225775e+000
1.80000000e+001	8.30000000e+001	9.05538514e+000
1.80000000e+001	8.40000000e+001	6.70820393e+000
1.80000000e+001	8.50000000e+001	1.00995049e+001
1.80000000e+001	8.60000000e+001	7.28010989e+000
1.80000000e+001	8.70000000e+001	1.14455231e+001
1.80000000e+001	8.80000000e+001	8.48528137e+000
1.80000000e+001	8.90000000e+001	7.41619849e+000
1.80000000e+001	9.00000000e+001	8.71779789e+000
1.80000000e+001	9.10000000e+001	1.08627805e+001
1.80000000e+001	9.20000000e+001	1.14017543e+001
1.80000000e+001	9.30000000e+001	8.83176087e+000
1.80000000e+001	9.40000000e+001	7.61577311e+000
1.80000000e+001	9.50000000e+001	9.43398113e+000
1.80000000e+001	9.60000000e+001	8.71779789e+000
1.80000000e+001	9.70000000e+001	8.18535277e+000
1.80000000e+001	9.80000000e+001	9.21954446e+000
1.80000000e+001	9.90000000e+001	5.83095189e+000
1.80000000e+001	1.00000000e+002	8.48528137e+000
1.80000000e+001	1.01000000e+002	7.54983444e+000
1.80000000e+001	1.02000000e+002	8.06225775e+000
1.80000000e+001	1.03000000e+002	1.03923048e+001
1.80000000e+001	1.04000000e+002	6.32455532e+000
1.80000000e+001	1.05000000e+002	1.03440804e+001
1.80000000e+001	1.06000000e+002	1.22065556e+001
1.80000000e+001	1.07000000e+002	9.94987437e+000
1.80000000e+001	1.08000000e+002	8.66025404e+000
1.80000000e+001	1.09000000e+002	1.08627805e+001
1.80000000e+001	1.10000000e+002	6.40312424e+000
1.80000000e+001	1.11000000e+002	7.28010989e+000
1.80000000e+001	1.12000000e+002	6.63324958e+000
1.80000000e+001	1.13000000e+002	8.71779789e+000
1.80000000e+001	1.14000000e+002	7.48331477e+000
1.80000000e+001	1.15000000e+002	7.34846923e+000
1.80000000e+001	1.16000000e+002	1.19582607e+001
1.80000000e+001	1.17000000e+002	1.00995049e+001
1.80000000e+001	1.18000000e+002	9.32737905e+000
1.80000000e+001	1.19000000e+002	9.43398113e+000
1.90000000e+001	2.00000000e+001	9.74679434e+000
1.90000000e+001	2.10000000e+001	1.11355287e+001
1.90000000e+001	2.20000000e+001	1.00995049e+001
1.90000000e+001	2.30000000e+001	9.00000000e+000
1.90000000e+001	2.40000000e+001	1.03923048e+001
1.90000000e+001	2.50000000e+001	1.00995049e+001
1.90000000e+001	2.60000000e+001	1.04880885e+001
1.90000000e+001	2.70000000e+001	8.94427191e+000
1.90000000e+001	2.80000000e+001	1.17898261e+001
1.90000000e+001	2.90000000e+001	1.27671453e+001
1.90000000e+001	3.00000000e+001	8.12403840e+000
1.90000000e+001	3.10000000e+001	7.81024968e+000
1.90000000e+001	3.20000000e+001	1.09087121e+001
1.90000000e+001	3.30000000e+001	1.08627805e+001
1.90000000e+001	3.40000000e+001	8.48528137e+000
1.90000000e+001	3.50000000e+001	1.05830052e+001
1.90000000e+001	3.60000000e+001	1.00995049e+001
1.90000000e+001	3.70000000e+001	8.36660027e+000
1.90000000e+001	3.80000000e+001	8.18535277e+000
1.90000000e+001	3.90000000e+001	8.42614977e+000
1.90000000e+001	4.00000000e+001	1.34164079e+001
1.90000000e+001	4.10000000e+001	8.06225775e+000
1.90000000e+001	4.20000000e+001	8.83176087e+000
1.90000000e+001	4.30000000e+001	9.16515139e+000
1.90000000e+001	4.40000000e+001	9.69535971e+000
1.90000000e+001	4.50000000e+001	7.87400787e+000
1.90000000e+001	4.60000000e+001	1.16189500e+001
1.90000000e+001	4.70000000e+001	8.88819442e+000
1.90000000e+001	4.80000000e+001	9.21954446e+000
1.90000000e+001	4.90000000e+001	9.21954446e+000
1.90000000e+001	5.00000000e+001	6.55743852e+000
1.90000000e+001	5.10000000e+001	1.12249722e+001
1.90000000e+001	5.20000000e+001	8.06225775e+000
1.90000000e+001	5.30000000e+001	8.83176087e+000
1.90000000e+001	5.40000000e+001	7.14142843e+000
1.90000000e+001	5.50000000e+001	1.26095202e+001
1.90000000e+001	5.60000000e+001	9.74679434e+000
1.90000000e+001	5.70000000e+001	8.66025404e+000
1.90000000e+001	5.80000000e+001	8.06225775e+000
1.90000000e+001	5.90000000e+001	9.84885780e+000
1.90000000e+001	6.00000000e+001	8.66025404e+000
1.90000000e+001	6.10000000e+001	1.20830460e+001
1.90000000e+001	6.20000000e+001	7.81024968e+000
1.90000000e+001	6.30000000e+001	1.03923048e+001
1.90000000e+001	6.40000000e+001	1.06770783e+001
1.90000000e+001	6.50000000e+001	9.89949494e+000
1.90000000e+001	6.60000000e+001	9.74679434e+000
1.90000000e+001	6.70000000e+001	9.69535971e+000
1.90000000e+001	6.80000000e+001	1.33416641e+001
1.90000000e+001	6.90000000e+001	1.11355287e+001
1.90000000e+001	7.00000000e+001	1.15325626e+001
1.90000000e+001	7.10000000e+001	8.54400375e+000
1.90000000e+001	7.20000000e+001	1.18321596e+001
1.90000000e+001	7.30000000e+001	1.04880885e+001
1.90000000e+001	7.40000000e+001	1.10000000e+001
1.90000000e+001	7.50000000e+001	1.15758369e+001
1.90000000e+001	7.60000000e+001	9.21954446e+000
1.90000000e+001	7.70000000e+001	1.04403065e+001
1.90000000e+001	7.80000000e+001	9.27361850e+000
1.90000000e+001	7.90000000e+001	1.00000000e+001
1.90000000e+001	8.00000000e+001	1.04403065e+001
1.90000000e+001	8.10000000e+001	9.94987437e+000
1.90000000e+001	8.20000000e+001	1.01488916e+001
1.90000000e+001	8.30000000e+001	9.89949494e+000
1.90000000e+001	8.40000000e+001	8.42614977e+000
1.90000000e+001	8.50000000e+001	1.13137085e+001
1.90000000e+001	8.60000000e+001	9.32737905e+000
1.90000000e+001	8.70000000e+001	1.01488916e+001
1.90000000e+001	8.80000000e+001	9.69535971e+000
1.90000000e+001	8.90000000e+001	9.84885780e+000
1.90000000e+001	9.00000000e+001	9.79795897e+000
1.90000000e+001	9.10000000e+001	8.71779789e+000
1.90000000e+001	9.20000000e+001	1.06770783e+001
1.90000000e+001	9.30000000e+001	9.79795897e+000
1.90000000e+001	9.40000000e+001	9.38083152e+000
1.90000000e+001	9.50000000e+001	1.11803399e+001
1.90000000e+001	9.60000000e+001	8.94427191e+000
1.90000000e+001	9.70000000e+001	9.84885780e+000
1.90000000e+001	9.80000000e+001	1.00498756e+001
1.90000000e+001	9.90000000e+001	9.89949494e+000
1.90000000e+001	1.00000000e+002	8.83176087e+000
1.90000000e+001	1.01000000e+002	9.11043358e+000
1.90000000e+001	1.02000000e+002	1.04403065e+001
1.90000000e+001	1.03000000e+002	1.12249722e+001
1.90000000e+001	1.04000000e+002	8.12403840e+000
1.90000000e+001	1.05000000e+002	1.12694277e+001
1.90000000e+001	1.06000000e+002	1.01488916e+001
1.90000000e+001	1.07000000e+002	1.05356538e+001
1.90000000e+001	1.08000000e+002	9.00000000e+000
1.90000000e+001	1.09000000e+002	1.14017543e+001
1.90000000e+001	1.10000000e+002	9.00000000e+000
1.90000000e+001	1.11000000e+002	7.28010989e+000
1.90000000e+001	1.12000000e+002	9.69535971e+000
1.90000000e+001	1.13000000e+002	9.69535971e+000
1.90000000e+001	1.14000000e+002	9.27361850e+000
1.90000000e+001	1.15000000e+002	8.94427191e+000
1.90000000e+001	1.16000000e+002	9.64365076e+000
1.90000000e+001	1.17000000e+002	9.79795897e+000
1.90000000e+001	1.18000000e+002	8.30662386e+000
1.90000000e+001	1.19000000e+002	8.42614977e+000
2.00000000e+001	2.10000000e+001	6.70820393e+000
2.00000000e+001	2.20000000e+001	6.85565460e+000
2.00000000e+001	2.30000000e+001	8.71779789e+000
2.00000000e+001	2.40000000e+001	8.66025404e+000
2.00000000e+001	2.50000000e+001	7.41619849e+000
2.00000000e+001	2.60000000e+001	9.64365076e+000
2.00000000e+001	2.70000000e+001	7.81024968e+000
2.00000000e+001	2.80000000e+001	7.87400787e+000
2.00000000e+001	2.90000000e+001	7.34846923e+000
2.00000000e+001	3.00000000e+001	8.06225775e+000
2.00000000e+001	3.10000000e+001	8.60232527e+000
2.00000000e+001	3.20000000e+001	1.02956301e+001
2.00000000e+001	3.30000000e+001	9.11043358e+000
2.00000000e+001	3.40000000e+001	7.28010989e+000
2.00000000e+001	3.50000000e+001	9.21954446e+000
2.00000000e+001	3.60000000e+001	1.09087121e+001
2.00000000e+001	3.70000000e+001	7.68114575e+000
2.00000000e+001	3.80000000e+001	7.74596669e+000
2.00000000e+001	3.90000000e+001	8.00000000e+000
2.00000000e+001	4.00000000e+001	9.00000000e+000
2.00000000e+001	4.10000000e+001	8.36660027e+000
2.00000000e+001	4.20000000e+001	9.43398113e+000
2.00000000e+001	4.30000000e+001	8.30662386e+000
2.00000000e+001	4.40000000e+001	8.88819442e+000
2.00000000e+001	4.50000000e+001	8.66025404e+000
2.00000000e+001	4.60000000e+001	8.36660027e+000
2.00000000e+001	4.70000000e+001	8.00000000e+000
2.00000000e+001	4.80000000e+001	8.48528137e+000
2.00000000e+001	4.90000000e+001	1.04880885e+001
2.00000000e+001	5.00000000e+001	8.36660027e+000
2.00000000e+001	5.10000000e+001	7.41619849e+000
2.00000000e+001	5.20000000e+001	8.71779789e+000
2.00000000e+001	5.30000000e+001	8.66025404e+000
2.00000000e+001	5.40000000e+001	7.48331477e+000
2.00000000e+001	5.50000000e+001	8.36660027e+000
2.00000000e+001	5.60000000e+001	8.48528137e+000
2.00000000e+001	5.70000000e+001	8.36660027e+000
2.00000000e+001	5.80000000e+001	7.07106781e+000
2.00000000e+001	5.90000000e+001	7.07106781e+000
2.00000000e+001	6.00000000e+001	7.07106781e+000
2.00000000e+001	6.10000000e+001	1.04403065e+001
2.00000000e+001	6.20000000e+001	9.16515139e+000
2.00000000e+001	6.30000000e+001	9.94987437e+000
2.00000000e+001	6.40000000e+001	1.05356538e+001
2.00000000e+001	6.50000000e+001	1.05356538e+001
2.00000000e+001	6.60000000e+001	7.74596669e+000
2.00000000e+001	6.70000000e+001	8.66025404e+000
2.00000000e+001	6.80000000e+001	1.10000000e+001
2.00000000e+001	6.90000000e+001	7.14142843e+000
2.00000000e+001	7.00000000e+001	8.24621125e+000
2.00000000e+001	7.10000000e+001	6.63324958e+000
2.00000000e+001	7.20000000e+001	9.94987437e+000
2.00000000e+001	7.30000000e+001	9.84885780e+000
2.00000000e+001	7.40000000e+001	9.16515139e+000
2.00000000e+001	7.50000000e+001	7.28010989e+000
2.00000000e+001	7.60000000e+001	1.01980390e+001
2.00000000e+001	7.70000000e+001	8.60232527e+000
2.00000000e+001	7.80000000e+001	9.74679434e+000
2.00000000e+001	7.90000000e+001	1.22065556e+001
2.00000000e+001	8.00000000e+001	1.06770783e+001
2.00000000e+001	8.10000000e+001	1.03923048e+001
2.00000000e+001	8.20000000e+001	9.48683298e+000
2.00000000e+001	8.30000000e+001	7.81024968e+000
2.00000000e+001	8.40000000e+001	7.48331477e+000
2.00000000e+001	8.50000000e+001	9.32737905e+000
2.00000000e+001	8.60000000e+001	7.87400787e+000
2.00000000e+001	8.70000000e+001	1.14017543e+001
2.00000000e+001	8.80000000e+001	7.93725393e+000
2.00000000e+001	8.90000000e+001	6.63324958e+000
2.00000000e+001	9.00000000e+001	9.32737905e+000
2.00000000e+001	9.10000000e+001	9.11043358e+000
2.00000000e+001	9.20000000e+001	9.84885780e+000
2.00000000e+001	9.30000000e+001	6.85565460e+000
2.00000000e+001	9.40000000e+001	9.32737905e+000
2.00000000e+001	9.50000000e+001	9.89949494e+000
2.00000000e+001	9.60000000e+001	1.03440804e+001
2.00000000e+001	9.70000000e+001	8.36660027e+000
2.00000000e+001	9.80000000e+001	6.92820323e+000
2.00000000e+001	9.90000000e+001	7.68114575e+000
2.00000000e+001	1.00000000e+002	7.68114575e+000
2.00000000e+001	1.01000000e+002	9.59166305e+000
2.00000000e+001	1.02000000e+002	7.21110255e+000
2.00000000e+001	1.03000000e+002	1.07238053e+001
2.00000000e+001	1.04000000e+002	7.14142843e+000
2.00000000e+001	1.05000000e+002	1.04880885e+001
2.00000000e+001	1.06000000e+002	1.04880885e+001
2.00000000e+001	1.07000000e+002	9.48683298e+000
2.00000000e+001	1.08000000e+002	7.74596669e+000
2.00000000e+001	1.09000000e+002	8.42614977e+000
2.00000000e+001	1.10000000e+002	7.48331477e+000
2.00000000e+001	1.11000000e+002	8.83176087e+000
2.00000000e+001	1.12000000e+002	9.32737905e+000
2.00000000e+001	1.13000000e+002	1.00498756e+001
2.00000000e+001	1.14000000e+002	9.00000000e+000
2.00000000e+001	1.15000000e+002	1.02469508e+001
2.00000000e+001	1.16000000e+002	1.12249722e+001
2.00000000e+001	1.17000000e+002	9.53939201e+000
2.00000000e+001	1.18000000e+002	9.38083152e+000
2.00000000e+001	1.19000000e+002	8.94427191e+000
2.10000000e+001	2.20000000e+001	7.21110255e+000
2.10000000e+001	2.30000000e+001	7.81024968e+000
2.10000000e+001	2.40000000e+001	8.71779789e+000
2.10000000e+001	2.50000000e+001	6.92820323e+000
2.10000000e+001	2.60000000e+001	1.14017543e+001
2.10000000e+001	2.70000000e+001	7.74596669e+000
2.10000000e+001	2.80000000e+001	9.00000000e+000
2.10000000e+001	2.90000000e+001	8.06225775e+000
2.10000000e+001	3.00000000e+001	1.03923048e+001
2.10000000e+001	3.10000000e+001	7.68114575e+000
2.10000000e+001	3.20000000e+001	1.19582607e+001
2.10000000e+001	3.30000000e+001	8.71779789e+000
2.10000000e+001	3.40000000e+001	9.27361850e+000
2.10000000e+001	3.50000000e+001	8.71779789e+000
2.10000000e+001	3.60000000e+001	1.20000000e+001
2.10000000e+001	3.70000000e+001	8.00000000e+000
2.10000000e+001	3.80000000e+001	9.11043358e+000
2.10000000e+001	3.90000000e+001	8.66025404e+000
2.10000000e+001	4.00000000e+001	1.15758369e+001
2.10000000e+001	4.10000000e+001	8.42614977e+000
2.10000000e+001	4.20000000e+001	1.12249722e+001
2.10000000e+001	4.30000000e+001	9.27361850e+000
2.10000000e+001	4.40000000e+001	1.15758369e+001
2.10000000e+001	4.50000000e+001	9.59166305e+000
2.10000000e+001	4.60000000e+001	8.06225775e+000
2.10000000e+001	4.70000000e+001	8.18535277e+000
2.10000000e+001	4.80000000e+001	8.54400375e+000
2.10000000e+001	4.90000000e+001	1.16189500e+001
2.10000000e+001	5.00000000e+001	8.06225775e+000
2.10000000e+001	5.10000000e+001	9.79795897e+000
2.10000000e+001	5.20000000e+001	1.01488916e+001
2.10000000e+001	5.30000000e+001	9.69535971e+000
2.10000000e+001	5.40000000e+001	9.43398113e+000
2.10000000e+001	5.50000000e+001	1.00498756e+001
2.10000000e+001	5.60000000e+001	8.30662386e+000
2.10000000e+001	5.70000000e+001	9.21954446e+000
2.10000000e+001	5.80000000e+001	7.68114575e+000
2.10000000e+001	5.90000000e+001	8.88819442e+000
2.10000000e+001	6.00000000e+001	6.85565460e+000
2.10000000e+001	6.10000000e+001	1.24096736e+001
2.10000000e+001	6.20000000e+001	9.11043358e+000
2.10000000e+001	6.30000000e+001	1.17473401e+001
2.10000000e+001	6.40000000e+001	1.08627805e+001
2.10000000e+001	6.50000000e+001	1.05830052e+001
2.10000000e+001	6.60000000e+001	9.74679434e+000
2.10000000e+001	6.70000000e+001	8.83176087e+000
2.10000000e+001	6.80000000e+001	1.41421356e+001
2.10000000e+001	6.90000000e+001	5.47722558e+000
2.10000000e+001	7.00000000e+001	1.02469508e+001
2.10000000e+001	7.10000000e+001	7.28010989e+000
2.10000000e+001	7.20000000e+001	1.10453610e+001
2.10000000e+001	7.30000000e+001	1.13137085e+001
2.10000000e+001	7.40000000e+001	1.00498756e+001
2.10000000e+001	7.50000000e+001	7.07106781e+000
2.10000000e+001	7.60000000e+001	1.17898261e+001
2.10000000e+001	7.70000000e+001	1.00498756e+001
2.10000000e+001	7.80000000e+001	1.08627805e+001
2.10000000e+001	7.90000000e+001	1.44913767e+001
2.10000000e+001	8.00000000e+001	1.13578167e+001
2.10000000e+001	8.10000000e+001	1.26885775e+001
2.10000000e+001	8.20000000e+001	1.02469508e+001
2.10000000e+001	8.30000000e+001	8.48528137e+000
